Year,Stand,Quadrat,Date,Light1,Light2,Light3,Light4,% Moisture1,% Moisture2,% Moisture3,% Moisture4,Veg%Cover,Nurselog%Cover,Moss%Cover,Litter%Cover,Bare%Cover,Rock%Cover,Tree%Cover,Log%Cover,Root%Cover,ABAM,CANO,PSME,THPL,TSHE,TSME,PICO,PIEN,ABLA,ABPR,PIMO,Notes
2010,AG05,4,14-06-10,4,8,4,3,2.3,8.4,8.8,12.8,0,50,5,45,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,
2010,AG05,5,14-06-10,15,31,38,12,12.7,5.7,14.7,17.3,20,0,20,60,0,0,0,0,0,2,0,0,3,16,0,0,0,0,0,0,
2010,AG05,6,14-06-10,11,16,22,28,10.1,16.9,13.4,19,15,0,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,AV06,1,14-06-10,18,19,15,9,22.2,20.9,21.4,27,10,0,75,20,1,0,0,0,0,6,4,0,0,47,0,0,0,0,0,0,
2010,AV06,2,14-06-10,19,18,21,19,20,15.6,23.1,16.9,20,0,45,50,0,0,0,0,0,5,0,0,8,38,0,0,0,0,0,0,
2010,AV06,3,14-06-10,19,15,15,21,39,22.2,16.9,18.7,2,0,50,50,0,0,0,0,0,3,0,0,6,51,0,0,0,0,0,0,
2010,AV06,4,14-06-10,25,20,22,16,29.9,40.9,18.1,22.1,15,0,1,85,0,0,0,0,0,6,0,0,5,53,0,0,0,0,0,0,
2010,AV06,5,14-06-10,29,19,23,10,11.3,15.4,40.1,6.2,10,0,55,50,0,0,0,0,0,10,0,0,1,44,0,0,0,0,0,0,
2010,AV06,6,14-06-10,44,30,36,22,25.1,37.5,24.2,16.9,45,0,75,15,0,0,0,0,0,3,0,0,3,81,0,0,0,0,0,0,
2010,AM16,1,27-07-10,58,11,27,21,7.3,10.4,5.6,9,50,20,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"There was an earlier census on July 13, but seedling numbers were low - so this census was retained"
2010,AM16,2,27-07-10,45,21,29,22,11.6,1.3,7.2,1,20,0,20,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"There was an earlier census on July 13, but seedling numbers were low - so this census was retained"
2010,AM16,3,27-07-10,30,15,24,16,11.6,5.8,6.9,8.4,30,15,15,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"There was an earlier census on July 13, but seedling numbers were low - so this census was retained"
2010,AM16,4,27-07-10,15,20,25,19,47,35.7,16.7,44.1,85,0,15,15,0,0,0,0,0,0,5,0,0,0,86,0,0,0,0,0,"There was an earlier census on July 13, but seedling numbers were low - so this census was retained"
2010,AM16,5,27-07-10,10,8,2,6,50.5,36.1,54.4,53.5,20,0,80,5,5,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,"There was an earlier census on July 13, but seedling numbers were low - so this census was retained"
2010,AM16,6,27-07-10,11,9,5,13,38.6,29.6,20.3,6.5,80,10,20,15,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,"There was an earlier census on July 13, but seedling numbers were low - so this census was retained"
2010,AV14,1,29-06-10,15,11,8,15,13.7,27.4,39.8,14.8,20,0,20,60,0,0,0,0,0,2,9,0,0,20,0,0,0,0,0,0,"Some seedlings identified as Cedars (Cano or Thpl). No Thpl in plot, but plenty Cano's so these were assumed to be Canos"
2010,AV14,2,29-06-10,7,12,13,10,9.1,15.6,16.3,9.1,10,20,10,75,0,0,0,0,0,3,1,0,0,39,0,0,0,0,0,0,"Some seedlings identified as Cedars (Cano or Thpl). No Thpl in plot, but plenty Cano's so these were assumed to be Canos"
2010,AV14,3,29-06-10,13,15,13,5,22.2,17.9,29.6,17.5,5,0,20,75,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0,0,"Some seedlings identified as Cedars (Cano or Thpl). No Thpl in plot, but plenty Cano's so these were assumed to be Canos"
2010,AV14,4,29-06-10,9,17,9,10,24.8,20,29.1,22.9,2,2,1,98,0,0,0,0,0,2,2,0,0,46,0,0,0,0,0,0,"Some seedlings identified as Cedars (Cano or Thpl). No Thpl in plot, but plenty Cano's so these were assumed to be Canos"
2010,AV14,5,29-06-10,14,10,10,21,20.9,19.5,29.3,23.2,0,20,10,80,0,0,0,0,0,4,3,0,0,50,0,0,0,0,0,0,"Some seedlings identified as Cedars (Cano or Thpl). No Thpl in plot, but plenty Cano's so these were assumed to be Canos"
2010,AV14,6,29-06-10,7,16,16,18,17.5,18,27.8,37.9,5,35,40,55,0,3,0,0,0,0,1,0,0,18,0,0,0,0,0,0,"Some seedlings identified as Cedars (Cano or Thpl). No Thpl in plot, but plenty Cano's so these were assumed to be Canos"
2010,AX15,1,15-06-10,14,12,9,13,26.3,17.4,25.9,19.7,15,40,5,40,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,
2010,AX15,2,15-06-10,6,6,4,4,15.2,19.4,20.8,20.1,1,0,5,90,4,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,
2010,AX15,3,15-06-10,11,12,8,6,24.1,12.8,19.2,17.5,0,10,3,85,2,0,2,0,0,0,0,0,2,16,0,0,0,0,0,0,
2010,AX15,4,15-06-10,5,4,7,11,15.8,18.6,18.3,9.5,2,2,5,90,1,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,
2010,AX15,5,15-06-10,4,5,5,4,19.1,24,20,21.8,1,0,0,99,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,
2010,AX15,6,15-06-10,11,8,6,8,15.3,15.6,18,18.6,2,30,2,95,2,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,
2010,TB13,1,15-06-10,6,9,12,13,23.1,18.6,22.6,14.8,0,0,90,10,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,
2010,TB13,2,15-06-10,9,4,10,6,15.4,18.6,23.9,12.6,1,0,80,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,
2010,TB13,3,15-06-10,14,10,12,9,16.4,29.2,16.3,14.2,1,0,50,50,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,0,
2010,TB13,4,15-06-10,13,19,20,13,14.7,19,16.5,14.1,0,15,60,30,0,0,0,0,0,1,0,1,9,21,0,0,0,0,0,0,
2010,TB13,5,15-06-10,12,18,20,9,17.1,10.7,9.5,13.7,0,0,50,50,0,0,0,0,0,0,0,0,5,38,0,0,0,0,0,0,
2010,TB13,6,15-06-10,12,9,13,9,11.6,14.2,11,10.3,2,0,10,85,2,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,
2010,TO11,1,28-06-10,14,10,22,11,18.6,10.9,11.9,15.6,80,0,30,15,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,0,
2010,TO11,2,28-06-10,13,18,22,14,11.3,9,17.9,10.6,85,30,30,15,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,
2010,TO11,3,28-06-10,9,14,13,15,29.5,16.3,26.1,12.3,80,0,15,20,0,0,20,0,0,0,0,0,9,24,0,0,0,0,0,0,
2010,TO11,4,28-06-10,13,14,18,12,12.3,13.1,10.6,11.1,30,50,40,25,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,
2010,TO11,5,28-06-10,21,9,11,10,13.2,17.9,12.7,11.8,40,20,20,40,0,0,0,0,0,0,0,0,12,48,0,0,0,0,0,0,
2010,TO11,6,28-06-10,12,11,28,19,18,10.7,9.5,10.8,80,0,50,15,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,
2010,TO04,1,16-06-10,15,17,9,13,21.4,10.3,8.2,11.2,60,10,15,30,0,0,0,0,0,0,0,0,36,39,0,0,0,0,0,0,
2010,TO04,2,16-06-10,22,24,8,12,29.1,17.2,10.5,13.6,10,5,85,15,0,0,0,0,0,0,0,0,75,85,0,0,0,0,0,0,
2010,TO04,3,16-06-10,43,22,13,14,27.2,18.4,28.2,23.7,25,85,5,20,0,0,0,0,0,0,0,0,85,106,0,0,0,0,0,0,
2010,TO04,4,16-06-10,22,23,8,14,20.6,25.4,17.6,18.3,35,0,5,70,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,
2010,TO04,5,16-06-10,35,10,13,12,27.6,18.6,13.5,19.7,35,80,5,10,0,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0,
2010,TO04,6,16-06-10,5,10,17,19,30.5,31,15,23.2,90,0,5,5,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,
2010,AR07,1,14-07-10,11,12,8,9,5.6,12.7,13.4,14.6,15,40,3,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"There was a second census on July 27, but seedling numbers weren't substantially different"
2010,AR07,2,14-07-10,4,11,6,8,21.7,11.8,13.5,7.3,25,5,5,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"There was a second census on July 27, but seedling numbers weren't substantially different"
2010,AR07,3,14-07-10,13,11,18,23,14.5,8.3,13.3,9.4,40,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"There was a second census on July 27, but seedling numbers weren't substantially different"
2010,AR07,4,14-07-10,41,20,17,36,19.7,14..7,20.5,18.4,25,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"There was a second census on July 27, but seedling numbers weren't substantially different"
2010,AR07,5,14-07-10,23,17,27,34,12.2,16.2,13.3,16.4,35,0,10,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"There was a second census on July 27, but seedling numbers weren't substantially different"
2010,AR07,6,14-07-10,18,17,18,7,16.4,12.5,7.5,14.1,15,40,5,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"There was a second census on July 27, but seedling numbers weren't substantially different"
2010,PARA,1,26-07-10,6,4,5,5,10.8,20.6,14.1,21.8,3,0,0,97,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"There was a second census on August 10, but seedling numbers weren't substantially different so this one was kept"
2010,PARA,2,26-07-10,8,11,9,13,14.6,11.8,17.7,10.8,15,0,0,85,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,"There was a second census on August 10, but seedling numbers weren't substantially different so this one was kept"
2010,PARA,3,26-07-10,4,7,4,5,9.9,13.5,12,12.7,35,0,0,65,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,"There was a second census on August 10, but seedling numbers weren't substantially different so this one was kept"
2010,PARA,4,26-07-10,23,17,21,55,37,36.1,39.9,41.9,10,0,50,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"There was a second census on August 10, but seedling numbers weren't substantially different so this one was kept"
2010,PARA,5,26-07-10,10,29,27,4,18.2,37.8,25.5,11.5,15,25,2,58,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"There was a second census on August 10, but seedling numbers weren't substantially different so this one was kept"
2010,PARA,6,26-07-10,7,3,5,8,27,16.9,23.7,23.9,10,5,5,60,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,"There was a second census on August 10, but seedling numbers weren't substantially different so this one was kept"
